Year,Party,Candidate,State,Vote,Total,RelativeVote,PercentVote,Winner,PresidentElect,PredictiveOfWinner
1864,DEM,GeorgeMc,Maryland,32739,72892,0.065288677,0.449143939,0,AbrahamL,
1864,REP,AbrahamL,Maryland,40153,72892,0.065288677,0.550856061,1,AbrahamL,1
1864,DEM,GeorgeMc,Massachu,48745,175490,0.074842268,0.277765115,0,AbrahamL,
1864,REP,AbrahamL,Massachu,126742,175490,0.074842268,0.72221779,1,AbrahamL,1
1864,DEM,GeorgeMc,Michigan,68513,147662,0.046099687,0.463985318,0,AbrahamL,
1864,REP,AbrahamL,Michigan,79149,147662,0.046099687,0.536014682,1,AbrahamL,1
1864,DEM,GeorgeMc,Minnesot,17367,42422,0.027290471,0.409386639,0,AbrahamL,
1864,REP,AbrahamL,Minnesot,25055,42422,0.027290471,0.590613361,1,AbrahamL,1
1864,DEM,GeorgeMc,Missouri,31596,104346,0.05739986,0.302800299,0,AbrahamL,
1864,REP,AbrahamL,Missouri,72750,104346,0.05739986,0.697199701,1,AbrahamL,1
1864,DEM,GeorgeMc,Nevada,6594,16420,0.121240761,0.401583435,0,AbrahamL,
1864,REP,AbrahamL,Nevada,9826,16420,0.121240761,0.598416565,1,AbrahamL,1
1864,DEM,GeorgeMc,NewHamps,33034,69630,0.241692787,0.474421945,0,AbrahamL,
1864,REP,AbrahamL,NewHamps,36596,69630,0.241692787,0.525578055,1,AbrahamL,1
1864,DEM,GeorgeMc,NewJerse,68024,128747,0.045225642,0.528354059,1,AbrahamL,
1864,REP,AbrahamL,NewJerse,60723,128747,0.045225642,0.471645941,0,AbrahamL,0
1864,DEM,GeorgeMc,NewYork,361986,730721,0.101970342,0.495381958,0,AbrahamL,
1864,REP,AbrahamL,NewYork,368735,730721,0.101970342,0.504618042,1,AbrahamL,1
1864,DEM,GeorgeMc,Ohio,205599,471253,0.118727571,0.436281573,0,AbrahamL,
1864,REP,AbrahamL,Ohio,265654,471253,0.118727571,0.563718427,1,AbrahamL,1
1864,DEM,GeorgeMc,Oregon,8457,18345,0.023330641,0.460997547,0,AbrahamL,
1864,REP,AbrahamL,Oregon,9888,18345,0.023330641,0.539002453,1,AbrahamL,1
1864,DEM,GeorgeMc,Pennsylv,276316,572707,0.118752605,0.482473586,0,AbrahamL,
1864,REP,AbrahamL,Pennsylv,296391,572707,0.118752605,0.517526414,1,AbrahamL,1
1864,DEM,GeorgeMc,RhodeIsl,8470,22432,0.057504531,0.377585592,0,AbrahamL,
1864,REP,AbrahamL,RhodeIsl,13962,22432,0.057504531,0.622414408,1,AbrahamL,1
1864,DEM,GeorgeMc,Vermont,13322,55742,0.341788839,0.238993936,0,AbrahamL,
1864,REP,AbrahamL,Vermont,42420,55742,0.341788839,0.761006064,1,AbrahamL,1
1864,DEM,GeorgeMc,WestVirg,11078,34877,0.044034392,0.31763053,0,AbrahamL,
1864,REP,AbrahamL,WestVirg,23799,34877,0.044034392,0.68236947,1,AbrahamL,1
1864,DEM,GeorgeMc,Wisconsi,65884,149342,0.088273245,0.441161897,0,AbrahamL,
1864,REP,AbrahamL,Wisconsi,83458,149342,0.088273245,0.558838103,1,AbrahamL,1
1868,DEM,HoratioS,Alabama,72921,149594,0.216860414,0.48745939,0,UlyssesS,
1868,REP,UlyssesS,Alabama,76667,149594,0.216860414,0.512500501,1,UlyssesS,1
1868,DEM,HoratioS,Arkansas,19078,41190,0.073497661,0.463170673,0,UlyssesS,
1868,REP,UlyssesS,Arkansas,22112,41190,0.073497661,0.536829328,1,UlyssesS,1
1868,DEM,HoratioS,Californ,54068,108656,0.015395632,0.497607127,0,UlyssesS,
1868,REP,UlyssesS,Californ,54588,108656,0.015395632,0.502392873,1,UlyssesS,1
1868,DEM,HoratioS,Connecti,47844,98632,0.080940244,0.485075838,0,UlyssesS,
1868,REP,UlyssesS,Connecti,50788,98632,0.080940244,0.514924163,1,UlyssesS,1
1868,DEM,HoratioS,Delaware,10957,18571,0.092246175,0.590005923,1,UlyssesS,
1868,REP,UlyssesS,Delaware,7614,18571,0.092246175,0.409994077,0,UlyssesS,0
1868,DEM,HoratioS,Georgia,102707,159816,0.140271176,0.642657807,1,UlyssesS,
1868,REP,UlyssesS,Georgia,57109,159816,0.140271176,0.357342194,0,UlyssesS,0
1868,DEM,HoratioS,Illinois,199116,449420,0.095563512,0.443051044,0,UlyssesS,
1868,REP,UlyssesS,Illinois,250304,449420,0.095563512,0.556948956,1,UlyssesS,1
1868,DEM,HoratioS,Indiana,166980,343532,0.16424317,0.486068256,0,UlyssesS,
1868,REP,UlyssesS,Indiana,176552,343532,0.16424317,0.513931744,1,UlyssesS,1
1868,DEM,HoratioS,Iowa,74040,194439,0.164147403,0.380787805,0,UlyssesS,
1868,REP,UlyssesS,Iowa,120399,194439,0.164147403,0.619212195,1,UlyssesS,1
1868,DEM,HoratioS,Kansas,13600,43630,0.050856684,0.311712125,0,UlyssesS,
1868,REP,UlyssesS,Kansas,30027,43630,0.050856684,0.688219115,1,UlyssesS,1
1868,DEM,HoratioS,Kentucky,115889,155455,0.14860363,0.745482616,1,UlyssesS,
1868,REP,UlyssesS,Kentucky,39566,155455,0.14860363,0.254517385,0,UlyssesS,0
1868,DEM,HoratioS,Louisian,80225,113488,0.126619309,0.706902933,1,UlyssesS,
1868,REP,UlyssesS,Louisian,33263,113488,0.126619309,0.293097068,0,UlyssesS,0
1868,DEM,HoratioS,Maine,42460,112962,0.29631631,0.375878614,0,UlyssesS,
1868,REP,UlyssesS,Maine,70502,112962,0.29631631,0.624121386,1,UlyssesS,1
1868,DEM,HoratioS,Maryland,62357,92795,0.083115606,0.671986637,1,UlyssesS,
1868,REP,UlyssesS,Maryland,30438,92795,0.083115606,0.328013363,0,UlyssesS,0
1868,DEM,HoratioS,Massachu,59103,195508,0.083379464,0.302304765,0,UlyssesS,
1868,REP,UlyssesS,Massachu,136379,195508,0.083379464,0.697562248,1,UlyssesS,1
1868,DEM,HoratioS,Michigan,97060,225620,0.070437969,0.430192359,0,UlyssesS,
1868,REP,UlyssesS,Michigan,128560,225620,0.070437969,0.569807641,1,UlyssesS,1
1868,DEM,HoratioS,Minnesot,28096,71818,0.046201194,0.391211117,0,UlyssesS,
1868,REP,UlyssesS,Minnesot,43722,71818,0.046201194,0.608788883,1,UlyssesS,1
1868,DEM,HoratioS,Missouri,65628,152488,0.083882371,0.430381407,0,UlyssesS,
1868,REP,UlyssesS,Missouri,86860,152488,0.083882371,0.569618593,1,UlyssesS,1
1868,DEM,HoratioS,Nebraska,5519,15291,0.026176317,0.360931267,0,UlyssesS,
1868,REP,UlyssesS,Nebraska,9772,15291,0.026176317,0.639068733,1,UlyssesS,1
1868,DEM,HoratioS,Nevada,5218,11698,0.086374813,0.446059155,0,UlyssesS,
1868,REP,UlyssesS,Nevada,6480,11698,0.086374813,0.553940845,1,UlyssesS,1
1868,DEM,HoratioS,NewHamps,30575,68304,0.237090106,0.447631178,0,UlyssesS,
1868,REP,UlyssesS,NewHamps,37718,68304,0.237090106,0.552207777,1,UlyssesS,1
1868,DEM,HoratioS,NewJerse,83001,163132,0.057304243,0.508796557,1,UlyssesS,
1868,REP,UlyssesS,NewJerse,80131,163132,0.057304243,0.491203443,0,UlyssesS,0
1868,DEM,HoratioS,NewYork,429883,849771,0.118583481,0.505880996,1,UlyssesS,
1868,REP,UlyssesS,NewYork,419888,849771,0.118583481,0.494119004,0,UlyssesS,0
1868,DEM,HoratioS,NorthCar,84559,181498,0.127368537,0.465894941,0,UlyssesS,
1868,REP,UlyssesS,NorthCar,96939,181498,0.127368537,0.534105059,1,UlyssesS,1
1868,DEM,HoratioS,Ohio,238621,518788,0.130703548,0.459958596,0,UlyssesS,
1868,REP,UlyssesS,Ohio,280167,518788,0.130703548,0.540041404,1,UlyssesS,1
1868,DEM,HoratioS,Oregon,11125,22086,0.028088337,0.503712759,1,UlyssesS,
1868,REP,UlyssesS,Oregon,10961,22086,0.028088337,0.496287241,0,UlyssesS,0
1868,DEM,HoratioS,Pennsylv,313382,655662,0.135953586,0.477962731,0,UlyssesS,
1868,REP,UlyssesS,Pennsylv,342280,655662,0.135953586,0.522037269,1,UlyssesS,1
1868,DEM,HoratioS,RhodeIsl,6548,19541,0.05009344,0.335090323,0,UlyssesS,
1868,REP,UlyssesS,RhodeIsl,12993,19541,0.05009344,0.664909677,1,UlyssesS,1
1868,DEM,HoratioS,SouthCar,45237,107538,0.204929529,0.420660604,0,UlyssesS,
1868,REP,UlyssesS,SouthCar,62301,107538,0.204929529,0.579339396,1,UlyssesS,1
1868,DEM,HoratioS,Tennesse,26129,82757,0.07234345,0.3157316,0,UlyssesS,
1868,REP,UlyssesS,Tennesse,56628,82757,0.07234345,0.6842684,1,UlyssesS,1
1868,DEM,HoratioS,Vermont,12045,56212,0.344670701,0.21427809,0,UlyssesS,
1868,REP,UlyssesS,Vermont,44167,56212,0.344670701,0.78572191,1,UlyssesS,1
1868,DEM,HoratioS,WestVirg,20306,49321,0.062270845,0.411711036,0,UlyssesS,
1868,REP,UlyssesS,WestVirg,29015,49321,0.062270845,0.588288964,1,UlyssesS,1
1868,DEM,HoratioS,Wisconsi,84703,193603,0.114435089,0.437508716,0,UlyssesS,
1868,REP,UlyssesS,Wisconsi,108900,193603,0.114435089,0.562491284,1,UlyssesS,1
1872,REP,UlyssesS,Alabama,90272,169716,0.246030469,0.531900351,1,UlyssesS,1
1872,REP,UlyssesS,Arkansas,41373,79300,0.141499502,0.521727617,1,UlyssesS,1
1872,REP,UlyssesS,Californ,54007,95785,0.013571921,0.563835674,1,UlyssesS,1
1872,REP,UlyssesS,Connecti,50314,96009,0.078787735,0.524055037,1,UlyssesS,1
1872,REP,UlyssesS,Delaware,11129,21822,0.108394596,0.509989918,1,UlyssesS,1
1872,REP,UlyssesS,Florida,17763,33190,0.017897191,0.535191323,1,UlyssesS,1
1872,REP,UlyssesS,Georgia,62550,138906,0.121918381,0.450304523,0,UlyssesS,0
1872,REP,UlyssesS,Illinois,241936,429971,0.091427926,0.562679809,1,UlyssesS,1
1872,REP,UlyssesS,Indiana,186147,351196,0.16790734,0.530037358,1,UlyssesS,1
1872,REP,UlyssesS,Iowa,131566,216365,0.182657557,0.608074319,1,UlyssesS,1
1872,REP,UlyssesS,Kansas,66805,100512,0.117160372,0.664647007,1,UlyssesS,1
1872,REP,UlyssesS,Kentucky,88766,191135,0.182711105,0.464415204,0,UlyssesS,0
1872,REP,UlyssesS,Louisian,71663,128692,0.143582512,0.556856681,1,UlyssesS,1
1872,REP,UlyssesS,Maine,61426,90523,0.237455439,0.678567878,1,UlyssesS,1
1872,REP,UlyssesS,Maryland,66760,134447,0.120422909,0.496552545,0,UlyssesS,0
1872,REP,UlyssesS,Massachu,133455,192864,0.082251861,0.691964286,1,UlyssesS,1
1872,REP,UlyssesS,Michigan,138758,221455,0.069137667,0.626574248,1,UlyssesS,1
1872,REP,UlyssesS,Minnesot,55708,90919,0.058489046,0.612721213,1,UlyssesS,1
1872,REP,UlyssesS,Mississi,82175,129457,0.316407835,0.634766757,1,UlyssesS,1
1872,REP,UlyssesS,Missouri,119196,273059,0.150207467,0.436521045,0,UlyssesS,0
1872,REP,UlyssesS,Nebraska,18329,25932,0.044392403,0.706810119,1,UlyssesS,1
1872,REP,UlyssesS,Nevada,8413,14649,0.108164185,0.574305413,1,UlyssesS,1
1872,REP,UlyssesS,NewHamps,37168,68906,0.239179709,0.539401504,1,UlyssesS,1
1872,REP,UlyssesS,NewJerse,91656,168112,0.059053594,0.545207957,1,UlyssesS,1
1872,REP,UlyssesS,NewYork,440738,828020,0.115548181,0.532279414,1,UlyssesS,1
1872,REP,UlyssesS,NorthCar,94772,165163,0.115905242,0.573808904,1,UlyssesS,1
1872,REP,UlyssesS,Ohio,281852,529436,0.133386207,0.532362741,1,UlyssesS,1
1872,REP,UlyssesS,Oregon,11818,20147,0.025622373,0.586588574,1,UlyssesS,1
1872,REP,UlyssesS,Pennsylv,349589,563262,0.116794154,0.620650781,1,UlyssesS,1
1872,REP,UlyssesS,RhodeIsl,13665,18994,0.048691203,0.719437717,1,UlyssesS,1
1872,REP,UlyssesS,SouthCar,72290,95452,0.181897873,0.757344005,1,UlyssesS,1
1872,REP,UlyssesS,Tennesse,85655,179046,0.156516129,0.478396613,0,UlyssesS,0
1872,REP,UlyssesS,Texas,47468,116594,0.04438614,0.40712215,0,UlyssesS,0
1872,REP,UlyssesS,Vermont,41480,52980,0.324853301,0.782936957,1,UlyssesS,1
1872,REP,UlyssesS,Virginia,93463,185195,0.177684797,0.504673452,1,UlyssesS,1
1872,REP,UlyssesS,WestVirg,32320,62467,0.078868492,0.517393184,1,UlyssesS,1
1872,REP,UlyssesS,Wisconsi,104994,192305,0.113667866,0.545976444,1,UlyssesS,1
1876,DEM,SamuelTi,Alabama,102989,171699,0.248905144,0.599822946,1,Rutherfo,
1876,REP,Rutherfo,Alabama,68708,171699,0.248905144,0.400165406,0,Rutherfo,0
1876,DEM,SamuelTi,Arkansas,58086,96946,0.172986264,0.599158294,1,Rutherfo,
1876,REP,Rutherfo,Arkansas,38649,96946,0.172986264,0.398665236,0,Rutherfo,0
1876,DEM,SamuelTi,Californ,76460,155784,0.02207327,0.490807785,0,Rutherfo,
1876,REP,Rutherfo,Californ,79258,155784,0.02207327,0.508768551,1,Rutherfo,1
1876,DEM,SamuelTi,Connecti,61927,122134,0.100226658,0.507041446,1,Rutherfo,
1876,REP,Rutherfo,Connecti,59033,122134,0.100226658,0.483346161,0,Rutherfo,0
1876,DEM,SamuelTi,Delaware,13381,24133,0.119873833,0.554468984,1,Rutherfo,
1876,REP,Rutherfo,Delaware,10752,24133,0.119873833,0.445531016,0,Rutherfo,0
1876,DEM,SamuelTi,Florida,22927,46776,0.02522323,0.490144519,0,Rutherfo,
1876,REP,Rutherfo,Florida,23849,46776,0.02522323,0.509855481,1,Rutherfo,1
1876,DEM,SamuelTi,Georgia,130157,180690,0.158592373,0.720333167,1,Rutherfo,
1876,REP,Rutherfo,Georgia,50533,180690,0.158592373,0.279666833,0,Rutherfo,0
1876,DEM,SamuelTi,Illinois,258611,554227,0.117849402,0.466615665,0,Rutherfo,
1876,REP,Rutherfo,Illinois,278232,554227,0.117849402,0.502018126,1,Rutherfo,1
1876,DEM,SamuelTi,Indiana,213526,438911,0.209844015,0.486490427,1,Rutherfo,
1876,REP,Rutherfo,Indiana,208011,438911,0.209844015,0.473925238,0,Rutherfo,0
1876,DEM,SamuelTi,Iowa,112121,292878,0.247250618,0.382824931,0,Rutherfo,
1876,REP,Rutherfo,Iowa,171326,292878,0.247250618,0.584973948,1,Rutherfo,1
1876,DEM,SamuelTi,Kansas,37902,124134,0.144695017,0.305331336,0,Rutherfo,
1876,REP,Rutherfo,Kansas,78324,124134,0.144695017,0.630963314,1,Rutherfo,1
1876,DEM,SamuelTi,Kentucky,160060,260626,0.249139427,0.614136732,1,Rutherfo,
1876,REP,Rutherfo,Kentucky,97568,260626,0.249139427,0.374360194,0,Rutherfo,0
1876,DEM,SamuelTi,Louisian,70508,145823,0.162695681,0.483517689,0,Rutherfo,
1876,REP,Rutherfo,Louisian,75315,145823,0.162695681,0.516482311,1,Rutherfo,1
1876,DEM,SamuelTi,Maine,49917,117045,0.307026633,0.426476996,0,Rutherfo,
1876,REP,Rutherfo,Maine,66300,117045,0.307026633,0.566448802,1,Rutherfo,1
1876,DEM,SamuelTi,Maryland,91779,163759,0.146677391,0.560451639,1,Rutherfo,
1876,REP,Rutherfo,Maryland,71980,163759,0.146677391,0.439548361,0,Rutherfo,0
1876,DEM,SamuelTi,Massachu,108777,259620,0.110721691,0.41898544,0,Rutherfo,
1876,REP,Rutherfo,Massachu,150064,259620,0.110721691,0.578014021,1,Rutherfo,1
1876,DEM,SamuelTi,Michigan,141685,318450,0.099419251,0.44492071,0,Rutherfo,
1876,REP,Rutherfo,Michigan,166901,318450,0.099419251,0.524104255,1,Rutherfo,1
1876,DEM,SamuelTi,Minnesot,48587,124075,0.079818613,0.391593794,0,Rutherfo,
1876,REP,Rutherfo,Minnesot,72955,124075,0.079818613,0.587991134,1,Rutherfo,1
1876,DEM,SamuelTi,Mississi,112173,164776,0.402731543,0.680760548,1,Rutherfo,
1876,REP,Rutherfo,Mississi,52603,164776,0.402731543,0.319239452,0,Rutherfo,0
1876,DEM,SamuelTi,Missouri,202086,350610,0.192867622,0.576384016,1,Rutherfo,
1876,REP,Rutherfo,Missouri,145027,350610,0.192867622,0.413641938,0,Rutherfo,0
1876,DEM,SamuelTi,Nebraska,17413,49328,0.084443486,0.353004379,0,Rutherfo,
1876,REP,Rutherfo,Nebraska,31915,49328,0.084443486,0.646995621,1,Rutherfo,1
1876,DEM,SamuelTi,Nevada,9308,19691,0.145392925,0.472703266,0,Rutherfo,
1876,REP,Rutherfo,Nevada,10383,19691,0.145392925,0.527296735,1,Rutherfo,1
1876,DEM,SamuelTi,NewHamps,38510,80141,0.278177533,0.480528069,0,Rutherfo,
1876,REP,Rutherfo,NewHamps,41540,80141,0.278177533,0.518336432,1,Rutherfo,1
1876,DEM,SamuelTi,NewJerse,115962,220193,0.077348363,0.526637995,1,Rutherfo,
1876,REP,Rutherfo,NewJerse,103517,220193,0.077348363,0.470119395,0,Rutherfo,0
1876,DEM,SamuelTi,NewYork,521949,1015503,0.141710979,0.513980756,1,Rutherfo,
1876,REP,Rutherfo,NewYork,489207,1015503,0.141710979,0.481738606,0,Rutherfo,0
1876,DEM,SamuelTi,NorthCar,125427,233911,0.164150029,0.536216766,1,Rutherfo,
1876,REP,Rutherfo,NorthCar,108484,233911,0.164150029,0.463783234,0,Rutherfo,0
1876,DEM,SamuelTi,Ohio,323182,658649,0.165940155,0.490674092,0,Rutherfo,
1876,REP,Rutherfo,Ohio,330698,658649,0.165940155,0.502085329,1,Rutherfo,1
1876,DEM,SamuelTi,Oregon,14157,29881,0.038001793,0.473779325,0,Rutherfo,
1876,REP,Rutherfo,Oregon,15214,29881,0.038001793,0.509152974,1,Rutherfo,1
1876,DEM,SamuelTi,Pennsylv,366204,758993,0.157379595,0.482486663,0,Rutherfo,
1876,REP,Rutherfo,Pennsylv,384184,758993,0.157379595,0.506175946,1,Rutherfo,1
1876,DEM,SamuelTi,RhodeIsl,10712,26627,0.068258432,0.402298419,0,Rutherfo,
1876,REP,Rutherfo,RhodeIsl,15787,26627,0.068258432,0.592894431,1,Rutherfo,1
1876,DEM,SamuelTi,SouthCar,90897,182683,0.348129416,0.497566823,0,Rutherfo,
1876,REP,Rutherfo,SouthCar,91786,182683,0.348129416,0.502433177,1,Rutherfo,1
1876,DEM,SamuelTi,Tennesse,133177,222743,0.194714611,0.597895332,1,Rutherfo,
1876,REP,Rutherfo,Tennesse,89566,222743,0.194714611,0.402104668,0,Rutherfo,0
1876,DEM,SamuelTi,Texas,104755,149555,0.056934054,0.700444653,1,Rutherfo,
1876,REP,Rutherfo,Texas,44800,149555,0.056934054,0.299555348,0,Rutherfo,0
1876,DEM,SamuelTi,Vermont,20254,64553,0.395814555,0.313757688,0,Rutherfo,
1876,REP,Rutherfo,Vermont,44091,64553,0.395814555,0.683020154,1,Rutherfo,1
1876,DEM,SamuelTi,Virginia,140770,236288,0.226705825,0.595756027,1,Rutherfo,
1876,REP,Rutherfo,Virginia,95518,236288,0.226705825,0.404243974,0,Rutherfo,0
1876,DEM,SamuelTi,WestVirg,56546,99647,0.125810565,0.567463145,1,Rutherfo,
1876,REP,Rutherfo,WestVirg,41997,99647,0.125810565,0.421457746,0,Rutherfo,0
1876,DEM,SamuelTi,Wisconsi,123926,257177,0.152012484,0.481870463,0,Rutherfo,
1876,REP,Rutherfo,Wisconsi,130067,257177,0.152012484,0.505748959,1,Rutherfo,1
1880,DEM,Winfield,Alabama,91130,151902,0.220206229,0.599926268,1,JamesGar,
1880,REP,JamesGar,Alabama,56350,151902,0.220206229,0.370962858,0,JamesGar,0
1880,DEM,Winfield,Arkansas,60489,107772,0.192303712,0.561268233,1,JamesGar,
1880,REP,JamesGar,Arkansas,41661,107772,0.192303712,0.386566084,0,JamesGar,0
1880,DEM,Winfield,Californ,80426,164218,0.023268296,0.489751428,1,JamesGar,
1880,REP,JamesGar,Californ,80282,164218,0.023268296,0.488874545,0,JamesGar,0
1880,DEM,Winfield,Colorado,24647,53546,0.068915013,0.46029582,0,JamesGar,
1880,REP,JamesGar,Colorado,27450,53546,0.068915013,0.512643335,1,JamesGar,1
1880,DEM,Winfield,Connecti,64411,132798,0.108977841,0.485029895,0,JamesGar,
1880,REP,JamesGar,Connecti,67071,132798,0.108977841,0.505060317,1,JamesGar,1
1880,DEM,Winfield,Delaware,15181,29458,0.14632426,0.515343879,1,JamesGar,
1880,REP,JamesGar,Delaware,14148,29458,0.14632426,0.480277005,0,JamesGar,0
1880,DEM,Winfield,Florida,27964,51618,0.027834203,0.541749002,1,JamesGar,
1880,REP,JamesGar,Florida,23654,51618,0.027834203,0.458250998,0,JamesGar,0
1880,DEM,Winfield,Georgia,102981,157451,0.138195405,0.654051102,1,JamesGar,
1880,REP,JamesGar,Georgia,54470,157451,0.138195405,0.345948898,0,JamesGar,0
1880,DEM,Winfield,Illinois,277321,622305,0.132325333,0.445635179,0,JamesGar,
1880,REP,JamesGar,Illinois,318036,622305,0.132325333,0.511061296,1,JamesGar,1
1880,DEM,Winfield,Indiana,225522,470672,0.225028997,0.479148962,0,JamesGar,
1880,REP,JamesGar,Indiana,232164,470672,0.225028997,0.4932607,1,JamesGar,1
1880,DEM,Winfield,Iowa,105845,322668,0.272399642,0.328030669,0,JamesGar,
1880,REP,JamesGar,Iowa,183904,322668,0.272399642,0.569948058,1,JamesGar,1
1880,DEM,Winfield,Kansas,59801,201236,0.234567858,0.297168499,0,JamesGar,
1880,REP,JamesGar,Kansas,121549,201236,0.234567858,0.604012205,1,JamesGar,1
1880,DEM,Winfield,Kentucky,148875,267104,0.255331922,0.557367168,1,JamesGar,
1880,REP,JamesGar,Kentucky,106490,267104,0.255331922,0.398683659,0,JamesGar,0
1880,DEM,Winfield,Louisian,65047,104462,0.116548941,0.622685761,1,JamesGar,
1880,REP,JamesGar,Louisian,38978,104462,0.116548941,0.373130899,0,JamesGar,0
1880,DEM,Winfield,Maine,65211,143903,0.377479205,0.45315942,0,JamesGar,
1880,REP,JamesGar,Maine,74052,143903,0.377479205,0.514596638,1,JamesGar,1
1880,DEM,Winfield,Maryland,93706,172221,0.154256725,0.544103216,1,JamesGar,
1880,REP,JamesGar,Maryland,78515,172221,0.154256725,0.455896784,0,JamesGar,0
1880,DEM,Winfield,Massachu,111720,282265,0.12037924,0.395798275,0,JamesGar,
1880,REP,JamesGar,Massachu,165198,282265,0.12037924,0.585258534,1,JamesGar,1
1880,DEM,Winfield,Michigan,131597,353079,0.110230333,0.372712622,0,JamesGar,
1880,REP,JamesGar,Michigan,185335,353079,0.110230333,0.524910856,1,JamesGar,1
1880,DEM,Winfield,Minnesot,53315,150770,0.096991757,0.353618094,0,JamesGar,
1880,REP,JamesGar,Minnesot,93902,150770,0.096991757,0.62281621,1,JamesGar,1
1880,DEM,Winfield,Mississi,75750,117068,0.28612769,0.647059829,1,JamesGar,
1880,REP,JamesGar,Mississi,34844,117068,0.28612769,0.297638979,0,JamesGar,0
1880,DEM,Winfield,Missouri,208600,397289,0.218545349,0.525058585,1,JamesGar,
1880,REP,JamesGar,Missouri,153647,397289,0.218545349,0.386738621,0,JamesGar,0
1880,DEM,Winfield,Nebraska,28523,87452,0.149707098,0.326156063,0,JamesGar,
1880,REP,JamesGar,Nebraska,54979,87452,0.149707098,0.628676302,1,JamesGar,1
1880,DEM,Winfield,Nevada,9613,18345,0.135454431,0.524011992,1,JamesGar,
1880,REP,JamesGar,Nevada,8732,18345,0.135454431,0.475988008,0,JamesGar,0
1880,DEM,Winfield,NewHamps,40797,86361,0.299767783,0.472400736,0,JamesGar,
1880,REP,JamesGar,NewHamps,44856,86361,0.299767783,0.519401119,1,JamesGar,1
1880,DEM,Winfield,NewJerse,122565,245928,0.086388433,0.498377574,1,JamesGar,
1880,REP,JamesGar,NewJerse,120555,245928,0.086388433,0.49020445,0,JamesGar,0
1880,DEM,Winfield,NewYork,534511,1103945,0.154052845,0.484182636,0,JamesGar,
1880,REP,JamesGar,NewYork,555544,1103945,0.154052845,0.503235216,1,JamesGar,1
1880,DEM,Winfield,NorthCar,124204,240946,0.16908693,0.515484797,1,JamesGar,
1880,REP,JamesGar,NorthCar,115616,240946,0.16908693,0.479841956,0,JamesGar,0
1880,DEM,Winfield,Ohio,340821,724967,0.182648325,0.47011933,0,JamesGar,
1880,REP,JamesGar,Ohio,375048,724967,0.182648325,0.517331134,1,JamesGar,1
1880,DEM,Winfield,Oregon,19955,40823,0.051917513,0.488817578,0,JamesGar,
1880,REP,JamesGar,Oregon,20619,40823,0.051917513,0.505082919,1,JamesGar,1
1880,DEM,Winfield,Pennsylv,407428,874783,0.181389017,0.465747505,0,JamesGar,
1880,REP,JamesGar,Pennsylv,444704,874783,0.181389017,0.508359216,1,JamesGar,1
1880,DEM,Winfield,RhodeIsl,10779,29235,0.074944052,0.368701898,0,JamesGar,
1880,REP,JamesGar,RhodeIsl,18195,29235,0.074944052,0.622370446,1,JamesGar,1
1880,DEM,Winfield,SouthCar,111236,169793,0.323565619,0.655127125,1,JamesGar,
1880,REP,JamesGar,SouthCar,57954,169793,0.323565619,0.341321492,0,JamesGar,0
1880,DEM,Winfield,Tennesse,129569,243263,0.21265252,0.532629294,1,JamesGar,
1880,REP,JamesGar,Tennesse,107677,243263,0.21265252,0.442636159,0,JamesGar,0
1880,DEM,Winfield,Texas,156428,241726,0.092022608,0.647129394,1,JamesGar,
1880,REP,JamesGar,Texas,57893,241726,0.092022608,0.23949844,0,JamesGar,0
1880,DEM,Winfield,Vermont,18182,64594,0.396065952,0.281481252,0,JamesGar,
1880,REP,JamesGar,Vermont,45091,64594,0.396065952,0.698067932,1,JamesGar,1
1880,DEM,Winfield,Virginia,128083,211616,0.203034347,0.605261417,1,JamesGar,
1880,REP,JamesGar,Virginia,83533,211616,0.203034347,0.394738583,0,JamesGar,0
1880,DEM,Winfield,WestVirg,57390,112641,0.142216302,0.509494767,1,JamesGar,
1880,REP,JamesGar,WestVirg,46243,112641,0.142216302,0.410534353,0,JamesGar,0
1880,DEM,Winfield,Wisconsi,114644,267187,0.157929206,0.429077762,0,JamesGar,
1880,REP,JamesGar,Wisconsi,144398,267187,0.157929206,0.54043797,1,JamesGar,1
1884,DEM,GroverCl,Alabama,92736,153624,0.222702543,0.603655679,1,GroverCl,1
1884,REP,JamesBla,Alabama,59444,153624,0.222702543,0.386944748,0,GroverCl,
1884,DEM,GroverCl,Arkansas,72734,125779,0.224434627,0.578268232,1,GroverCl,1
1884,REP,JamesBla,Arkansas,51198,125779,0.224434627,0.407047281,0,GroverCl,
1884,DEM,GroverCl,Californ,89288,196988,0.027911527,0.453266189,0,GroverCl,0
1884,REP,JamesBla,Californ,102369,196988,0.027911527,0.519671249,1,GroverCl,
1884,DEM,GroverCl,Colorado,27723,66519,0.085611581,0.416768141,0,GroverCl,0
1884,REP,JamesBla,Colorado,36084,66519,0.085611581,0.542461552,1,GroverCl,
1884,DEM,GroverCl,Connecti,67182,137257,0.112637025,0.489461375,1,GroverCl,1
1884,REP,JamesBla,Connecti,65898,137257,0.112637025,0.480106661,0,GroverCl,
1884,DEM,GroverCl,Delaware,16957,29984,0.148937016,0.565534952,1,GroverCl,1
1884,REP,JamesBla,Delaware,12953,29984,0.148937016,0.431997065,0,GroverCl,
1884,DEM,GroverCl,Florida,31769,59990,0.032348673,0.529571595,1,GroverCl,1
